Timestamp,Times,S total_SJN,P total_SJN,Q total_SJN,pf total_SJN
2016-Feb-22 00:15:00.000,15:00.0,2997.893,2974.105,375.459,-99.21
2016-Feb-22 00:00:00.000,00:00.0,3032.108,3008.264,377.956,-99.217
2016-Feb-21 23:45:00.000,45:00.0,3026.458,3005.962,349.737,-99.327
2016-Feb-21 23:30:00.000,30:00.0,3064.938,3044.417,352.923,-99.333
2016-Feb-21 23:15:00.000,15:00.0,3153.363,3128.297,395.254,-99.208
2016-Feb-21 23:00:00.000,00:00.0,3279.423,3249.987,436.942,-99.106
2016-Feb-21 22:45:00.000,45:00.0,3349.463,3321.433,431.024,-99.166
2016-Feb-21 22:30:00.000,30:00.0,3399.892,3372.677,428.061,-99.202
2016-Feb-21 22:15:00.000,15:00.0,3416.569,3391.801,409.497,-99.277
2016-Feb-21 22:00:00.000,00:00.0,3488.713,3461.406,434.463,-99.219
2016-Feb-21 21:45:00.000,45:00.0,3487.656,3462.957,412.84,-99.294
2016-Feb-21 21:30:00.000,30:00.0,3564.825,3537.517,439.25,-99.236
2016-Feb-21 21:15:00.000,15:00.0,3584.198,3557.595,434.918,-99.259
2016-Feb-21 21:00:00.000,00:00.0,3582.823,3560.241,400.37,-99.372
2016-Feb-21 20:45:00.000,45:00.0,3662.173,3637.22,425.262,-99.321
2016-Feb-21 20:30:00.000,30:00.0,3665.182,3639.39,433.17,-99.297
2016-Feb-21 20:15:00.000,15:00.0,3721.796,3693.333,458.41,-99.237
2016-Feb-21 20:00:00.000,00:00.0,3663.639,3637.377,436.666,-99.285
2016-Feb-21 19:45:00.000,45:00.0,3680.052,3652.833,445.708,-99.262
2016-Feb-21 19:30:00.000,30:00.0,3597.263,3571.468,428.931,-99.285
2016-Feb-21 19:15:00.000,15:00.0,3580.607,3551.766,452.71,-99.196
2016-Feb-21 19:00:00.000,00:00.0,3539.108,3509.345,456.851,-99.161
2016-Feb-21 18:45:00.000,45:00.0,3488.702,3454.568,485.21,-99.025
2016-Feb-21 18:30:00.000,30:00.0,3320.328,3290.728,441.239,-99.112
2016-Feb-21 18:15:00.000,15:00.0,3158.111,3132.459,400.619,-99.19
2016-Feb-21 18:00:00.000,00:00.0,3106.085,3082.812,377.796,-99.254
2016-Feb-21 17:45:00.000,45:00.0,3084.801,3060.339,386.306,-99.21
2016-Feb-21 17:30:00.000,30:00.0,3074.166,3048.931,391.926,-99.182
2016-Feb-21 17:15:00.000,15:00.0,3069.559,3044.217,392.384,-99.177
2016-Feb-21 17:00:00.000,00:00.0,3080.33,3055.497,389.44,-99.195
2016-Feb-21 16:45:00.000,45:00.0,3129.262,3104.297,393.482,-99.204
2016-Feb-21 16:30:00.000,30:00.0,3154.06,3128.635,398.591,-99.196
2016-Feb-21 16:15:00.000,15:00.0,3168.75,3141.36,414.482,-99.138
2016-Feb-21 16:00:00.000,00:00.0,3170.772,3142.597,420.547,-99.114
2016-Feb-21 15:45:00.000,45:00.0,3184.757,3157.119,417.607,-99.135
2016-Feb-21 15:30:00.000,30:00.0,3164.138,3138.347,402.008,-99.187
2016-Feb-21 15:15:00.000,15:00.0,3206.762,3179.68,414.85,-99.157
2016-Feb-21 15:00:00.000,00:00.0,3177.166,3149.738,415.417,-99.139
2016-Feb-21 14:45:00.000,45:00.0,3115.56,3089.088,404.318,-99.153
2016-Feb-21 14:30:00.000,30:00.0,3149.561,3122.022,414.497,-99.127
2016-Feb-21 14:15:00.000,15:00.0,3196.516,3169.895,410.448,-99.17
2016-Feb-21 14:00:00.000,00:00.0,3183.504,3155.099,423.304,-99.11
2016-Feb-21 13:45:00.000,45:00.0,3214.026,3182.345,449.102,-99.017
2016-Feb-21 13:30:00.000,30:00.0,3216.198,3187.355,428.687,-99.105
2016-Feb-21 13:15:00.000,15:00.0,3164.258,3135.608,423.398,-99.098
2016-Feb-21 13:00:00.000,00:00.0,3145.609,3115.613,432.232,-99.049
2016-Feb-21 12:45:00.000,45:00.0,3129.432,3097.908,441.761,-98.996
2016-Feb-21 12:30:00.000,30:00.0,3133.403,3102.323,439.187,-99.01
2016-Feb-21 12:15:00.000,15:00.0,3153.152,3121.049,447.713,-98.984
2016-Feb-21 12:00:00.000,00:00.0,3101.919,3073.084,420.978,-99.073
2016-Feb-21 11:45:00.000,45:00.0,3069.594,3041.723,411.668,-99.094
2016-Feb-21 11:30:00.000,30:00.0,3056.968,3029.834,405.244,-99.115
2016-Feb-21 11:15:00.000,15:00.0,3020.421,2992.3,410.114,-99.07
2016-Feb-21 11:00:00.000,00:00.0,2886.296,2864.021,354.767,-99.236
2016-Feb-21 10:45:00.000,45:00.0,2912.761,2887.327,382.841,-99.129
2016-Feb-21 10:30:00.000,30:00.0,2881.393,2857.503,369.448,-99.172
2016-Feb-21 10:15:00.000,15:00.0,2822.083,2801.033,343.318,-99.255
2016-Feb-21 10:00:00.000,00:00.0,2742.599,2722.203,333.139,-99.257
2016-Feb-21 09:45:00.000,45:00.0,2698.389,2681.129,304.358,-99.359
2016-Feb-21 09:30:00.000,30:00.0,2740.895,2717.063,359.181,-99.131
2016-Feb-21 09:15:00.000,15:00.0,2713.066,2694.472,315.877,-99.316
2016-Feb-21 09:00:00.000,00:00.0,2680.823,2665.444,285.773,-99.426
2016-Feb-21 08:45:00.000,45:00.0,2639.13,2624.108,280.382,-99.432
2016-Feb-21 08:30:00.000,30:00.0,2555.361,2542.867,249.401,-99.512
2016-Feb-21 08:15:00.000,15:00.0,2464.221,2452.911,232.796,-99.542
2016-Feb-21 08:00:00.000,00:00.0,2425.363,2413.176,240.824,-99.498
2016-Feb-21 07:45:00.000,45:00.0,2378.973,2372.383,174.538,-99.724
2016-Feb-21 07:30:00.000,30:00.0,2265.48,2261.039,138.382,-99.806
2016-Feb-21 07:15:00.000,15:00.0,2191.787,2187.129,140.096,-99.788
2016-Feb-21 07:00:00.000,00:00.0,2200.723,2196.831,128.986,-99.824
2016-Feb-21 06:45:00.000,45:00.0,2208.279,2204.824,122.212,-99.843
2016-Feb-21 06:30:00.000,30:00.0,2281.819,2275.486,168.167,-99.724
2016-Feb-21 06:15:00.000,15:00.0,2446.375,2433.572,247.498,-99.48
2016-Feb-21 06:00:00.000,00:00.0,2469.9,2459.672,224.267,-99.585
2016-Feb-21 05:45:00.000,45:00.0,2421.589,2409.855,236.913,-99.517
2016-Feb-21 05:30:00.000,30:00.0,2414.504,2404.01,223.13,-99.566
2016-Feb-21 05:15:00.000,15:00.0,2435.996,2422.234,257.196,-99.436
2016-Feb-21 05:00:00.000,00:00.0,2423.281,2410.627,246.46,-99.479
2016-Feb-21 04:45:00.000,45:00.0,2443.828,2430.712,252.033,-99.463
2016-Feb-21 04:30:00.000,30:00.0,2390.521,2378.466,238.991,-99.496
2016-Feb-21 04:15:00.000,15:00.0,2420.587,2406.354,261.287,-99.413
2016-Feb-21 04:00:00.000,00:00.0,2433.702,2418.932,267.101,-99.393
2016-Feb-21 03:45:00.000,45:00.0,2429.432,2416.278,251.436,-99.459
2016-Feb-21 03:30:00.000,30:00.0,2476.869,2461.256,276.859,-99.369
2016-Feb-21 03:15:00.000,15:00.0,2471.313,2456.063,271.787,-99.384
2016-Feb-21 03:00:00.000,00:00.0,2547.95,2527.443,321.856,-99.196
2016-Feb-21 02:45:00.000,45:00.0,2590.98,2570.062,327.467,-99.195
2016-Feb-21 02:30:00.000,30:00.0,2610.786,2592.173,310.11,-99.288
2016-Feb-21 02:15:00.000,15:00.0,2657.25,2637.843,319.688,-99.271
2016-Feb-21 02:00:00.000,00:00.0,2683.059,2663.564,321.617,-99.275
2016-Feb-21 01:45:00.000,45:00.0,2724.93,2704.477,332.6,-99.249
2016-Feb-21 01:30:00.000,30:00.0,2793.127,2770.706,352.372,-99.198
2016-Feb-21 01:15:00.000,15:00.0,2808.583,2789.577,325.361,-99.324
2016-Feb-21 01:00:00.000,00:00.0,2882.468,2859.473,362.006,-99.205
2016-Feb-21 00:45:00.000,45:00.0,2921.857,2899.392,360.511,-99.233
2016-Feb-21 00:30:00.000,30:00.0,2975.391,2950.568,382.409,-99.167
2016-Feb-21 00:15:00.000,15:00.0,2964.167,2942.221,358.853,-99.262
2016-Feb-21 00:00:00.000,00:00.0,3021.951,2999.082,369.659,-99.246
2016-Feb-20 23:45:00.000,45:00.0,3029.873,3007.976,362.448,-99.28
2016-Feb-20 23:30:00.000,30:00.0,3078.834,3056.479,369.096,-99.276
2016-Feb-20 23:15:00.000,15:00.0,3152.788,3129.438,381.604,-99.262
2016-Feb-20 23:00:00.000,00:00.0,3224.572,3200.933,388.163,-99.269
2016-Feb-20 22:45:00.000,45:00.0,3237.796,3215.341,379.374,-99.309
2016-Feb-20 22:30:00.000,30:00.0,3352.409,3329.675,387.978,-99.325
2016-Feb-20 22:15:00.000,15:00.0,3503.109,3471.817,466.258,-99.108
2016-Feb-20 22:00:00.000,00:00.0,3480.862,3452.119,445.213,-99.176
2016-Feb-20 21:45:00.000,45:00.0,3496.671,3470.655,424.589,-99.258
2016-Feb-20 21:30:00.000,30:00.0,3596.918,3567.669,456.581,-99.189
2016-Feb-20 21:15:00.000,15:00.0,3604.542,3575.051,458.766,-99.185
2016-Feb-20 21:00:00.000,00:00.0,3651.125,3621.496,463.109,-99.191
2016-Feb-20 20:45:00.000,45:00.0,3630.646,3604.447,434.344,-99.28
2016-Feb-20 20:30:00.000,30:00.0,3617.399,3592.496,422.589,-99.313
2016-Feb-20 20:15:00.000,15:00.0,3610.718,3584.474,433.61,-99.275
2016-Feb-20 20:00:00.000,00:00.0,3706.912,3674.459,488.324,-99.127
2016-Feb-20 19:45:00.000,45:00.0,3736.496,3701.314,510.561,-99.06
2016-Feb-20 19:30:00.000,30:00.0,3694.334,3659.286,506.502,-99.054
2016-Feb-20 19:15:00.000,15:00.0,3695.875,3662.391,495.332,-99.096
2016-Feb-20 19:00:00.000,00:00.0,3687.923,3651.563,515.526,-99.016
2016-Feb-20 18:45:00.000,45:00.0,3605.713,3568.62,514.58,-98.974
2016-Feb-20 18:30:00.000,30:00.0,3409.314,3376.867,468.213,-99.051
2016-Feb-20 18:15:00.000,15:00.0,3258.416,3226.69,452.418,-99.028
2016-Feb-20 18:00:00.000,00:00.0,3237.281,3204.501,458.516,-98.989
2016-Feb-20 17:45:00.000,45:00.0,3202.231,3167.946,466.354,-98.931
2016-Feb-20 17:30:00.000,30:00.0,3197.951,3164.885,457.499,-98.969
2016-Feb-20 17:15:00.000,15:00.0,3236.879,3200.155,485.138,-98.868
2016-Feb-20 17:00:00.000,00:00.0,3270.851,3234.987,482.031,-98.906
2016-Feb-20 16:45:00.000,45:00.0,3263.827,3230.365,464.962,-98.977
2016-Feb-20 16:30:00.000,30:00.0,3268.833,3237.829,448.24,-99.053
2016-Feb-20 16:15:00.000,15:00.0,3283.605,3249.406,471.699,-98.96
2016-Feb-20 16:00:00.000,00:00.0,3330.814,3293.23,497.529,-98.874
2016-Feb-20 15:45:00.000,45:00.0,3386.973,3344.209,535.398,-98.739
2016-Feb-20 15:30:00.000,30:00.0,3410.949,3370.604,521.922,-98.82
2016-Feb-20 15:15:00.000,15:00.0,3470.453,3425.142,557.77,-98.698
2016-Feb-20 15:00:00.000,00:00.0,3468.335,3424.234,550.324,-98.731
2016-Feb-20 14:45:00.000,45:00.0,3434.747,3391.929,539.737,-98.756
2016-Feb-20 14:30:00.000,30:00.0,3479.97,3434.097,562.101,-98.685
2016-Feb-20 14:15:00.000,15:00.0,3510.932,3464.181,569.868,-98.671
2016-Feb-20 14:00:00.000,00:00.0,3613.819,3565.942,585.278,-98.677
2016-Feb-20 13:45:00.000,45:00.0,3582.604,3532.873,593.837,-98.614
2016-Feb-20 13:30:00.000,30:00.0,3567.152,3516.224,599.623,-98.574
2016-Feb-20 13:15:00.000,15:00.0,3541.444,3491.229,593.354,-98.584
2016-Feb-20 13:00:00.000,00:00.0,3559.201,3507.193,605.377,-98.54
2016-Feb-20 12:45:00.000,45:00.0,3517.79,3464.752,607.786,-98.494
2016-Feb-20 12:30:00.000,30:00.0,3466.595,3415.771,590.648,-98.535
2016-Feb-20 12:15:00.000,15:00.0,3462.259,3411.772,588.141,-98.544
2016-Feb-20 12:00:00.000,00:00.0,3477.58,3427.072,589.584,-98.55
2016-Feb-20 11:45:00.000,45:00.0,3441.132,3390.652,586.074,-98.535
2016-Feb-20 11:30:00.000,30:00.0,3451.863,3397.042,611.98,-98.414
2016-Feb-20 11:15:00.000,15:00.0,3444.68,3393.097,592.974,-98.505
2016-Feb-20 11:00:00.000,00:00.0,3422.816,3369.938,598.317,-98.457
2016-Feb-20 10:45:00.000,45:00.0,3338.375,3289.867,565.899,-98.55
2016-Feb-20 10:30:00.000,30:00.0,3302.372,3251.888,574.224,-98.474
2016-Feb-20 10:15:00.000,15:00.0,3252.082,3208.523,528.681,-98.664
2016-Feb-20 10:00:00.000,00:00.0,3193.201,3157.21,476.986,-98.875
2016-Feb-20 09:45:00.000,45:00.0,3150.539,3116.759,459.141,-98.93
2016-Feb-20 09:30:00.000,30:00.0,3141.419,3108.622,451.864,-98.958
2016-Feb-20 09:15:00.000,15:00.0,3043.322,3012.879,428.124,-99.001
2016-Feb-20 09:00:00.000,00:00.0,2975.707,2944.421,429.272,-98.951
2016-Feb-20 08:45:00.000,45:00.0,2882.881,2856.196,390.38,-99.075
2016-Feb-20 08:30:00.000,30:00.0,2847.651,2823.031,372.918,-99.137
2016-Feb-20 08:15:00.000,15:00.0,2719.566,2697.204,346.598,-99.18
2016-Feb-20 08:00:00.000,00:00.0,2554.009,2539.007,274.75,-99.415
2016-Feb-20 07:45:00.000,45:00.0,2485.138,2475.524,217.656,-99.613
2016-Feb-20 07:30:00.000,30:00.0,2411.506,2406.344,156.41,-99.787
2016-Feb-20 07:15:00.000,15:00.0,2409.201,2403.506,163.327,-99.764
2016-Feb-20 07:00:00.000,00:00.0,2314.117,2310.261,131.973,-99.834
2016-Feb-20 06:45:00.000,45:00.0,2304.024,2298.786,154.293,-99.772
2016-Feb-20 06:30:00.000,30:00.0,2379.526,2369.182,218.954,-99.569
2016-Feb-20 06:15:00.000,15:00.0,2473.21,2460.089,253.418,-99.47
2016-Feb-20 06:00:00.000,00:00.0,2516.122,2502.645,259.332,-99.464
2016-Feb-20 05:45:00.000,45:00.0,2503.817,2490.946,252.939,-99.486
2016-Feb-20 05:30:00.000,30:00.0,2511.857,2496.899,272.989,-99.405
2016-Feb-20 05:15:00.000,15:00.0,2497.331,2484.014,256.659,-99.467
2016-Feb-20 05:00:00.000,00:00.0,2483.044,2469.633,256.728,-99.461
2016-Feb-20 04:45:00.000,45:00.0,2526.034,2509.858,284.396,-99.361
2016-Feb-20 04:30:00.000,30:00.0,2424.121,2412.135,240.148,-99.505
2016-Feb-20 04:15:00.000,15:00.0,2499.401,2482.769,287.087,-99.335
2016-Feb-20 04:00:00.000,00:00.0,2507.288,2492.752,267.951,-99.423
2016-Feb-20 03:45:00.000,45:00.0,2535.533,2518.888,289.544,-99.344
2016-Feb-20 03:30:00.000,30:00.0,2529.804,2514.92,273.407,-99.411
2016-Feb-20 03:15:00.000,15:00.0,2567.15,2550.809,288.721,-99.363
2016-Feb-20 03:00:00.000,00:00.0,2582.068,2566.01,286.983,-99.378
2016-Feb-20 02:45:00.000,45:00.0,2604.997,2589.221,285.243,-99.396
2016-Feb-20 02:30:00.000,30:00.0,2634.548,2618.119,293.209,-99.376
2016-Feb-20 02:15:00.000,15:00.0,2662.56,2645.64,299.157,-99.365
2016-Feb-20 02:00:00.000,00:00.0,2676.32,2659.849,295.75,-99.386
2016-Feb-20 01:45:00.000,45:00.0,2701.241,2685.471,290.278,-99.417
2016-Feb-20 01:30:00.000,30:00.0,2812.299,2785.911,383.736,-99.062
2016-Feb-20 01:15:00.000,15:00.0,2819.371,2794.306,374.261,-99.113
2016-Feb-20 01:00:00.000,00:00.0,2859.118,2835.871,363.024,-99.187
2016-Feb-20 00:45:00.000,45:00.0,2925.889,2900.605,381.737,-99.14
2016-Feb-20 00:30:00.000,30:00.0,2989.708,2962.283,402.498,-99.086
2016-Feb-20 00:15:00.000,15:00.0,3031.11,3008.712,366.534,-99.264
2016-Feb-20 00:00:00.000,00:00.0,3104.859,3083.896,358.689,-99.327
2016-Feb-19 23:45:00.000,45:00.0,3177.108,3153.885,381.963,-99.271
2016-Feb-19 23:30:00.000,30:00.0,3164.018,3143.64,356.797,-99.358
2016-Feb-19 23:15:00.000,15:00.0,3255.099,3231.179,392.356,-99.268
2016-Feb-19 23:00:00.000,00:00.0,3348.32,3319.963,432.713,-99.156
2016-Feb-19 22:45:00.000,45:00.0,3388.728,3360.807,432.788,-99.179
2016-Feb-19 22:30:00.000,30:00.0,3546.332,3516.49,458.069,-99.16
2016-Feb-19 22:15:00.000,15:00.0,3548.413,3523.115,421.423,-99.29
2016-Feb-19 22:00:00.000,00:00.0,3686.855,3656.592,470.34,-99.181
2016-Feb-19 21:45:00.000,45:00.0,3722.676,3696.223,441.492,-99.291
2016-Feb-19 21:30:00.000,30:00.0,3832.284,3805.142,454.087,-99.293
2016-Feb-19 21:15:00.000,15:00.0,3811.168,3784.25,451.129,-99.295
2016-Feb-19 21:00:00.000,00:00.0,3798.002,3776.155,405.484,-99.427
2016-Feb-19 20:45:00.000,45:00.0,3836.93,3811.236,441.857,-99.332
2016-Feb-19 20:30:00.000,30:00.0,3883.007,3854.873,465.512,-99.277
2016-Feb-19 20:15:00.000,15:00.0,3836.196,3808.812,456.623,-99.288
2016-Feb-19 20:00:00.000,00:00.0,3878.857,3850.93,463.357,-99.282
2016-Feb-19 19:45:00.000,45:00.0,3886.137,3858.321,463.186,-99.285
2016-Feb-19 19:30:00.000,30:00.0,3877.307,3849.484,462.547,-99.284
2016-Feb-19 19:15:00.000,15:00.0,3808.142,3780.524,456.621,-99.276
2016-Feb-19 19:00:00.000,00:00.0,3818.059,3788.64,471.973,-99.232
2016-Feb-19 18:45:00.000,45:00.0,3717.432,3689.109,456.856,-99.24
2016-Feb-19 18:30:00.000,30:00.0,3498.318,3474.426,406.934,-99.319
2016-Feb-19 18:15:00.000,15:00.0,3294.056,3270.024,396.144,-99.272
2016-Feb-19 18:00:00.000,00:00.0,3197.673,3172.98,395.409,-99.23
2016-Feb-19 17:45:00.000,45:00.0,3063.483,3040.298,375.186,-99.245
2016-Feb-19 17:30:00.000,30:00.0,3076.231,3049.102,406.741,-99.12
2016-Feb-19 17:15:00.000,15:00.0,3080.933,3055.075,397.294,-99.163
2016-Feb-19 17:00:00.000,00:00.0,3173.872,3147.607,406.398,-99.175
2016-Feb-19 16:45:00.000,45:00.0,3249.92,3222.423,420.813,-99.156
2016-Feb-19 16:30:00.000,30:00.0,3490.734,3447.301,545.741,-98.763
2016-Feb-19 16:15:00.000,15:00.0,3624.994,3572.916,611.322,-98.565
2016-Feb-19 16:00:00.000,00:00.0,3672.779,3620.824,614.712,-98.587
2016-Feb-19 15:45:00.000,45:00.0,3706.084,3650.956,636.117,-98.513
2016-Feb-19 15:30:00.000,30:00.0,3707.799,3653.657,630.251,-98.542
2016-Feb-19 15:15:00.000,15:00.0,3686.635,3630.474,640.173,-98.478
2016-Feb-19 15:00:00.000,00:00.0,3654.047,3595.214,651.852,-98.392
2016-Feb-19 14:45:00.000,45:00.0,3643.941,3587.749,636.474,-98.46
2016-Feb-19 14:30:00.000,30:00.0,3556.568,3505.148,601.704,-98.556
2016-Feb-19 14:15:00.000,15:00.0,3587.001,3537.953,590.287,-98.634
2016-Feb-19 14:00:00.000,00:00.0,3618.488,3566.166,612.138,-98.556
2016-Feb-19 13:45:00.000,45:00.0,3575.266,3520.434,622.644,-98.469
2016-Feb-19 13:30:00.000,30:00.0,3559.703,3509.143,596.79,-98.582
2016-Feb-19 13:15:00.000,15:00.0,3560.312,3508.102,606.56,-98.535
2016-Feb-19 13:00:00.000,00:00.0,3606.172,3553.387,613.786,-98.539
2016-Feb-19 12:45:00.000,45:00.0,3569.619,3522.916,574.237,-98.695
2016-Feb-19 12:30:00.000,30:00.0,3596.528,3547.697,589.714,-98.645
2016-Feb-19 12:15:00.000,15:00.0,3608.816,3557.967,602.582,-98.594
2016-Feb-19 12:00:00.000,00:00.0,3654.365,3597.121,643.306,-98.436
2016-Feb-19 11:45:00.000,45:00.0,3650.119,3591.637,649.782,-98.4
2016-Feb-19 11:30:00.000,30:00.0,3618.66,3560.484,645.251,-98.395
2016-Feb-19 11:15:00.000,15:00.0,3586.407,3527.615,645.788,-98.364
2016-Feb-19 11:00:00.000,00:00.0,3539.027,3483.292,624.617,-98.428
2016-Feb-19 10:45:00.000,45:00.0,3474.382,3419.898,612.008,-98.434
2016-Feb-19 10:30:00.000,30:00.0,3456.788,3401.204,616.367,-98.394
2016-Feb-19 10:15:00.000,15:00.0,3448.688,3394.176,609.819,-98.422
2016-Feb-19 10:00:00.000,00:00.0,3407.759,3354.36,599.723,-98.436
2016-Feb-19 09:45:00.000,45:00.0,3384.994,3336.651,569.152,-98.574
2016-Feb-19 09:30:00.000,30:00.0,3370.813,3320.473,579.193,-98.509
2016-Feb-19 09:15:00.000,15:00.0,3328.264,3275.638,588.088,-98.42
2016-Feb-19 09:00:00.000,00:00.0,3207.472,3162.351,535.107,-98.597
2016-Feb-19 08:45:00.000,45:00.0,3172.053,3126.693,533.612,-98.572
2016-Feb-19 08:30:00.000,30:00.0,3097.342,3056.855,497.839,-98.696
2016-Feb-19 08:15:00.000,15:00.0,2996.629,2962.812,447.274,-98.875
2016-Feb-19 08:00:00.000,00:00.0,2824.216,2797.756,384.547,-99.065
2016-Feb-19 07:45:00.000,45:00.0,2849.906,2830.481,330.512,-99.319
2016-Feb-19 07:30:00.000,30:00.0,2839.699,2825.959,277.556,-99.517
2016-Feb-19 07:15:00.000,15:00.0,2875.054,2860.321,289.428,-99.489
2016-Feb-19 07:00:00.000,00:00.0,2771.115,2760.799,236.228,-99.63
2016-Feb-19 06:45:00.000,45:00.0,2779.266,2768.9,238.647,-99.628
2016-Feb-19 06:30:00.000,30:00.0,2758.937,2749.157,230.5,-99.647
2016-Feb-19 06:15:00.000,15:00.0,2799.02,2784.643,282.248,-99.487
2016-Feb-19 06:00:00.000,00:00.0,2768.432,2755.737,263.961,-99.542
2016-Feb-19 05:45:00.000,45:00.0,2713.359,2699.176,276.146,-99.478
2016-Feb-19 05:30:00.000,30:00.0,2657.143,2645.111,251.584,-99.547
2016-Feb-19 05:15:00.000,15:00.0,2590.358,2578.276,249.289,-99.533
2016-Feb-19 05:00:00.000,00:00.0,2582.622,2568.502,269.132,-99.453
2016-Feb-19 04:45:00.000,45:00.0,2550.97,2536.986,266.551,-99.45
2016-Feb-19 04:30:00.000,30:00.0,2544.397,2525.355,309.711,-99.253
2016-Feb-19 04:15:00.000,15:00.0,2501.814,2484.703,291.519,-99.317
2016-Feb-19 04:00:00.000,00:00.0,2484.412,2469.618,269.618,-99.406
2016-Feb-19 03:45:00.000,45:00.0,2511.395,2495.227,282.678,-99.358
2016-Feb-19 03:30:00.000,30:00.0,2498.447,2484.508,262.523,-99.442
2016-Feb-19 03:15:00.000,15:00.0,2511.196,2495.513,279.266,-99.376
2016-Feb-19 03:00:00.000,00:00.0,2501.343,2487.381,262.956,-99.444
2016-Feb-19 02:45:00.000,45:00.0,2566.519,2549.962,290.474,-99.355
2016-Feb-19 02:30:00.000,30:00.0,2545.518,2532.257,258.871,-99.479
2016-Feb-19 02:15:00.000,15:00.0,2607.277,2591.175,288.434,-99.384
2016-Feb-19 02:00:00.000,00:00.0,2614.04,2597.982,288.642,-99.386
2016-Feb-19 01:45:00.000,45:00.0,2655.487,2638.2,301.342,-99.35
2016-Feb-19 01:30:00.000,30:00.0,2681.221,2664.684,296.404,-99.384
2016-Feb-19 01:15:00.000,15:00.0,2710.641,2693.203,305.348,-99.359
2016-Feb-19 01:00:00.000,00:00.0,2736.816,2720.138,301.076,-99.391
2016-Feb-19 00:45:00.000,45:00.0,2796.797,2780.83,297.413,-99.429
2016-Feb-19 00:30:00.000,30:00.0,2911.104,2889.92,349.722,-99.273
2016-Feb-19 00:15:00.000,15:00.0,2947.776,2927.982,339.913,-99.331
2016-Feb-19 00:00:00.000,00:00.0,3022.671,3001.912,352.363,-99.317
2016-Feb-18 23:45:00.000,45:00.0,3031.736,3015.746,309.569,-99.475
2016-Feb-18 23:30:00.000,30:00.0,3205.372,3178.115,415.39,-99.153
2016-Feb-18 23:15:00.000,15:00.0,3220.019,3195.656,394.316,-99.245
2016-Feb-18 23:00:00.000,00:00.0,3321.964,3297.37,402.329,-99.262
2016-Feb-18 22:45:00.000,45:00.0,3362.233,3341.666,370.138,-99.391
2016-Feb-18 22:30:00.000,30:00.0,3524.814,3497.452,436.801,-99.226
2016-Feb-18 22:15:00.000,15:00.0,3564.112,3539.964,412.888,-99.324
2016-Feb-18 22:00:00.000,00:00.0,3652.631,3624.64,449.69,-99.237
2016-Feb-18 21:45:00.000,45:00.0,3663.931,3636.976,442.133,-99.266
2016-Feb-18 21:30:00.000,30:00.0,3733.629,3707.769,437.7,-99.309
2016-Feb-18 21:15:00.000,15:00.0,3778.585,3752.413,443.07,-99.309
2016-Feb-18 21:00:00.000,00:00.0,3796.013,3773.06,415.634,-99.397
2016-Feb-18 20:45:00.000,45:00.0,3823.302,3799.23,427.109,-99.372
2016-Feb-18 20:30:00.000,30:00.0,3935.248,3908.182,459.052,-99.314
2016-Feb-18 20:15:00.000,15:00.0,4006.054,3976.158,487.42,-99.255
2016-Feb-18 20:00:00.000,00:00.0,4047.068,4013.827,516.366,-99.181
2016-Feb-18 19:45:00.000,45:00.0,4007.501,3975.297,505.809,-99.199
2016-Feb-18 19:30:00.000,30:00.0,3900.701,3873.659,457.371,-99.308
2016-Feb-18 19:15:00.000,15:00.0,3891.193,3864.908,450.169,-99.327
2016-Feb-18 19:00:00.000,00:00.0,3871.988,3842.862,472.824,-99.25
2016-Feb-18 18:45:00.000,45:00.0,3761.437,3732.78,462.472,-99.239
2016-Feb-18 18:30:00.000,30:00.0,3492.651,3468.703,406.187,-99.319
2016-Feb-18 18:15:00.000,15:00.0,3276.35,3253.941,381.19,-99.318
2016-Feb-18 18:00:00.000,00:00.0,3179.184,3157.197,372.161,-99.31
2016-Feb-18 17:45:00.000,45:00.0,3101.889,3078.763,376.869,-99.256
2016-Feb-18 17:30:00.000,30:00.0,3199.387,3170.375,428.827,-99.096
2016-Feb-18 17:15:00.000,15:00.0,3195.317,3164.68,440.447,-99.043
2016-Feb-18 17:00:00.000,00:00.0,3209.484,3178.73,442.153,-99.044
2016-Feb-18 16:45:00.000,45:00.0,3249.772,3218.437,449.13,-99.039
2016-Feb-18 16:30:00.000,30:00.0,3452.489,3409.325,542.743,-98.754
2016-Feb-18 16:15:00.000,15:00.0,3546.629,3497.228,588.889,-98.61
2016-Feb-18 16:00:00.000,00:00.0,3597.073,3547.604,593.134,-98.628
2016-Feb-18 15:45:00.000,45:00.0,3672.066,3616.056,638.031,-98.478
2016-Feb-18 15:30:00.000,30:00.0,3679.62,3623.756,637.679,-98.484
2016-Feb-18 15:15:00.000,15:00.0,3641.797,3585.952,634.427,-98.468
2016-Feb-18 15:00:00.000,00:00.0,3634.573,3577.062,643.026,-98.417
2016-Feb-18 14:45:00.000,45:00.0,3582.084,3528.122,618.371,-98.497
2016-Feb-18 14:30:00.000,30:00.0,3640.589,3580.913,655.509,-98.363
2016-Feb-18 14:15:00.000,15:00.0,3596.727,3541.825,625.049,-98.476
2016-Feb-18 14:00:00.000,00:00.0,3582.931,3528.299,622.221,-98.477
2016-Feb-18 13:45:00.000,45:00.0,3587.266,3529.987,637.463,-98.406
2016-Feb-18 13:30:00.000,30:00.0,3592.393,3537.73,623.372,-98.48
