Time,S avg(Single Customer),P avg(Single Customer),Q avg(Single Customer)
2022-11-19 13:15:00,15.19457868,14.99596124,2.38223281
2022-11-19 13:20:00,15.197213223333334,14.99849474,2.3817803583333332
2022-11-19 13:25:00,15.199847766666666,15.00102824,2.381327906666667
2022-11-19 13:30:00,15.20248231,15.00356174,2.380875455
2022-11-19 13:35:00,15.22051559,15.020102013333334,2.3922497523333335
2022-11-19 13:40:00,15.23854887,15.036642286666666,2.4036240496666665
2022-11-19 13:45:00,15.25658215,15.05318256,2.414998347
2022-11-19 13:50:00,15.254849423333333,15.05204165,2.4121799446666667
2022-11-19 13:55:00,15.253116696666666,15.05090074,2.4093615423333334
2022-11-19 14:00:00,15.25138397,15.04975983,2.40654314
2022-11-19 14:05:00,15.239340056666666,15.037408593333334,2.407772313666667
2022-11-19 14:10:00,15.227296143333334,15.025057356666666,2.409001487333333
2022-11-19 14:15:00,15.21525223,15.01270612,2.410230661
2022-11-19 14:20:00,15.213163606666667,15.01081386,2.408905179
2022-11-19 14:25:00,15.211074983333335,15.0089216,2.407579697
2022-11-19 14:30:00,15.20898636,15.00702934,2.406254215
2022-11-19 14:35:00,15.208845643333333,15.00758193,2.4029205510000002
2022-11-19 14:40:00,15.208704926666668,15.00813452,2.399586887
2022-11-19 14:45:00,15.20856421,15.00868711,2.396253223
2022-11-19 14:50:00,15.205828866666668,15.00597813,2.3949325343333334
2022-11-19 14:55:00,15.203093523333333,15.00326915,2.3936118456666664
2022-11-19 15:00:00,15.20035818,15.00056017,2.392291157
2022-11-19 15:05:00,15.181790356666667,14.982169783333333,2.388860826333333
2022-11-19 15:10:00,15.163222533333332,14.963779396666666,2.3854304956666668
2022-11-19 15:15:00,15.14465471,14.94538901,2.382000165
2022-11-19 15:20:00,15.13953763,14.940929863333333,2.377897851
2022-11-19 15:25:00,15.13442055,14.936470716666667,2.373795537
2022-11-19 15:30:00,15.12930347,14.93201157,2.369693223
2022-11-19 15:35:00,15.117351983333334,14.92041595,2.366958292
2022-11-19 15:40:00,15.105400496666666,14.90882033,2.364223361
2022-11-19 15:45:00,15.09344901,14.89722471,2.36148843
2022-11-19 15:50:00,15.067638376666666,14.872530576666666,2.3531212673333335
2022-11-19 15:55:00,15.041827743333334,14.847836443333334,2.3447541046666664
2022-11-19 16:00:00,15.01601711,14.82314231,2.336386942
2022-11-19 16:05:00,14.94191416,14.75197198,2.3118015426666667
2022-11-19 16:10:00,14.867811210000001,14.68080165,2.287216143333333
2022-11-19 16:15:00,14.79370826,14.60963132,2.262630744
2022-11-19 16:20:00,14.713426386666667,14.53307595,2.2328806063333335
2022-11-19 16:25:00,14.633144513333335,14.45652058,2.2031304686666666
2022-11-19 16:30:00,14.55286264,14.37996521,2.173380331
2022-11-19 16:35:00,14.393752036666667,14.228709783333333,2.110054766
2022-11-19 16:40:00,14.234641433333334,14.077454356666667,2.046729201
2022-11-19 16:45:00,14.07553083,13.92619893,1.983403636
2022-11-19 16:50:00,13.964368349999999,13.819968046666666,1.9455448483333333
2022-11-19 16:55:00,13.85320587,13.713737163333334,1.9076860606666668
2022-11-19 17:00:00,13.74204339,13.60750628,1.869827273
2022-11-19 17:05:00,13.662615536666666,13.530300963333334,1.849372948
2022-11-19 17:10:00,13.583187683333334,13.453095646666668,1.828918623
2022-11-19 17:15:00,13.50375983,13.37589033,1.808464298
2022-11-19 17:20:00,13.4851941,13.359502753333334,1.791820083
2022-11-19 17:25:00,13.46662837,13.343115176666666,1.775175868
2022-11-19 17:30:00,13.44806264,13.3267276,1.758531653
2022-11-19 17:35:00,13.439283246666667,13.323987106666667,1.7122624243333333
2022-11-19 17:40:00,13.430503853333333,13.321246613333333,1.6659931956666667
2022-11-19 17:45:00,13.42172446,13.31850612,1.619723967
2022-11-19 17:50:00,13.56945052,13.468309753333333,1.6129482370000001
2022-11-19 17:55:00,13.71717658,13.618113386666668,1.606172507
2022-11-19 18:00:00,13.86490264,13.76791702,1.599396777
2022-11-19 18:05:00,14.03573592,13.937629583333333,1.61763854
2022-11-19 18:10:00,14.2065692,14.107342146666667,1.635880303
2022-11-19 18:15:00,14.37740248,14.27705471,1.654122066
2022-11-19 18:20:00,14.647266310000001,14.544328786666666,1.6944199173333334
2022-11-19 18:25:00,14.91713014,14.811602863333334,1.7347177686666666
2022-11-19 18:30:00,15.18699397,15.07887694,1.77501562
2022-11-19 18:35:00,15.39395631,15.28515672,1.7944169146666666
2022-11-19 18:40:00,15.600918649999999,15.4914365,1.8138182093333335
2022-11-19 18:45:00,15.80788099,15.69771628,1.833219504
2022-11-19 18:50:00,15.89656099,15.78755832,1.8275988153333333
2022-11-19 18:55:00,15.985240990000001,15.87740036,1.8219781266666668
2022-11-19 19:00:00,16.07392099,15.9672424,1.816357438
2022-11-19 19:05:00,16.093433193333333,15.988088156666667,1.805188843
2022-11-19 19:10:00,16.112945396666667,16.008933913333333,1.794020248
2022-11-19 19:15:00,16.1324576,16.02977967,1.782851653
2022-11-19 19:20:00,16.18090851,16.077912673333334,1.788548292
2022-11-19 19:25:00,16.22935942,16.126045676666667,1.7942449310000002
2022-11-19 19:30:00,16.27781033,16.17417868,1.79994157
2022-11-19 19:35:00,16.312790826666667,16.20864454666667,1.8063570796666668
2022-11-19 19:40:00,16.347771323333333,16.243110413333333,1.8127725893333333
2022-11-19 19:45:00,16.38275182,16.27757628,1.819188099
2022-11-19 19:50:00,16.370376503333333,16.266373113333334,1.807919201
2022-11-19 19:55:00,16.358001186666666,16.25516994666667,1.796650303
2022-11-19 20:00:00,16.34562587,16.24396678,1.785381405
2022-11-19 20:05:00,16.33090507,16.22958609,1.781631102
2022-11-19 20:10:00,16.31618427,16.2152054,1.777880799
2022-11-19 20:15:00,16.30146347,16.20082471,1.774130496
2022-11-19 20:20:00,16.301099283333336,16.200118733333333,1.7771520386666666
2022-11-19 20:25:00,16.300735096666667,16.199412756666664,1.7801735813333333
2022-11-19 20:30:00,16.30037091,16.19870678,1.783195124
2022-11-19 20:35:00,16.275908816666668,16.1741189,1.7812146006666667
2022-11-19 20:40:00,16.251446723333334,16.149531019999998,1.7792340773333333
2022-11-19 20:45:00,16.22698463,16.12494314,1.777253554
2022-11-19 20:50:00,16.18723702666667,16.085415593333334,1.7725287606666666
2022-11-19 20:55:00,16.147489423333333,16.045888046666665,1.7678039673333334
2022-11-19 21:00:00,16.10774182,16.0063605,1.763079174
2022-11-19 21:05:00,16.044672013333333,15.94367656,1.75508832
2022-11-19 21:10:00,15.981602206666667,15.880992619999999,1.747097466
2022-11-19 21:15:00,15.9185324,15.81830868,1.739106612
2022-11-19 21:20:00,15.876607,15.776132316666667,1.739319642
2022-11-19 21:25:00,15.8346816,15.733955953333332,1.739532672
2022-11-19 21:30:00,15.7927562,15.69177959,1.739745702
2022-11-19 21:35:00,15.70878642,15.60904215,1.722715647
2022-11-19 21:40:00,15.62481664,15.52630471,1.705685592
2022-11-19 21:45:00,15.54084686,15.44356727,1.688655537
2022-11-19 21:50:00,15.459845593333334,15.363421346666668,1.6773935260000001
2022-11-19 21:55:00,15.378844326666666,15.283275423333333,1.666131515
2022-11-19 22:00:00,15.29784306,15.2031295,1.654869504
2022-11-19 22:05:00,15.207713253333333,15.114938839999999,1.632183168
2022-11-19 22:10:00,15.117583446666666,15.02674818,1.609496832
2022-11-19 22:15:00,15.02745364,14.93855752,1.586810496
2022-11-19 22:20:00,14.94629419,14.857677326666666,1.5789232783333333
2022-11-19 22:25:00,14.86513474,14.776797133333334,1.5710360606666667
